,word,cluster,frequency_rank
10555,unusable,12,18057
13450,repurposed,12,18062
13141,rezoning,12,18063
12448,expansionary,12,18066
12559,prescriptive,12,18069
11303,anomalous,12,18072
10074,cohort,12,18088
12103,premarket,12,18119
14082,reformulation,12,18126
11915,dispenser,12,18128
12544,attractively,12,18138
14898,unserved,12,18141
10496,itineraries,12,18152
12695,discontinuity,12,18163
12668,deletions,12,18173
9140,strata,12,18195
10145,legacies,12,18201
8272,compliment,12,18213
12805,segue,12,18215
10902,rollback,12,18243
13671,landscapers,12,18249
10552,asymmetrical,12,18255
12862,unreserved,12,18264
9921,averse,12,18274
13696,actives,12,18329
10672,cargoes,12,18349
9653,warmest,12,18385
13278,decertified,12,18397
11274,slippage,12,18409
10042,unmatched,12,18419
11560,prerequisites,12,18434
11652,alignments,12,18436
14162,noncompete,12,18466
12619,survivability,12,18480
8842,occupiers,12,18485
7334,counselors,12,18487
12207,equivalency,12,18500
15780,unbudgeted,12,18519
12444,unstructured,12,18580
13040,digitization,12,18582
13073,minimization,12,18598
12688,reinterpretation,12,18599
12447,incisions,12,18736
9362,alphabetical,12,18758
11402,retainer,12,18765
10693,endangerment,12,18767
10833,multifaceted,12,18785
8955,trainees,12,18790
8821,unwarranted,12,18793
15216,antifraud,12,18800
12420,discontinuous,12,18820
13152,recitations,12,18856
12577,consortiums,12,18861
7698,excesses,12,18876
12614,duopoly,12,18922
14311,cautiousness,12,18939
11996,misinterpretation,12,18941
11986,commonality,12,18944
13445,unconstrained,12,18951
11492,preset,12,18958
12199,domestication,12,18961
8581,inward,12,18963
10971,attainable,12,18966
12025,tenements,12,18990
11611,salesperson,12,19030
13189,awardees,12,19035
10001,responders,12,19049
7237,shortest,12,19068
13294,phaseout,12,19120
10201,justifiable,12,19122
13043,outliers,12,19123
11337,subcommittees,12,19148
14771,comps,12,19164
12526,delineation,12,19170
13435,uneconomical,12,19175
12956,supranational,12,19187
10738,quadrennial,12,19218
13147,cancelation,12,19226
10395,unoccupied,12,19227
11596,watercraft,12,19229
11987,swimwear,12,19238
9111,nocturnal,12,19243
11170,nameplate,12,19258
13313,endorser,12,19279
8318,defections,12,19294
12370,toothbrushes,12,19312
10127,acumen,12,19335
11581,hoteliers,12,19338
13418,oceangoing,12,19353
10568,morbid,12,19361
13145,inequitable,12,19368
12359,circulations,12,19388
12316,dishwashers,12,19398
13861,dependants,12,19431
9126,amalgamation,12,19502
12056,robustness,12,19504
12248,consortia,12,19538
12501,hoppers,12,19549
9159,armaments,12,19585
9660,acknowledgement,12,19596
14421,instrumentality,12,19635
13654,overbilling,12,19661
13722,moneys,12,19665
13484,cashflow,12,19672
11871,spokespeople,12,19856
14120,receptivity,12,19872
12350,masthead,12,19885
11644,litigants,12,19888
8015,reservists,12,19892
13246,homozygous,12,19916
9459,savers,12,19922
12825,urls,12,19937
9834,untimely,12,19963
15060,pharmacologic,12,19981
8775,benevolent,12,19984
12301,cogent,12,19986
8498,impairment,13,169
530,drug,13,799
6618,asbestos,13,849
887,treatment,13,856
3122,clinical,13,941
1058,patients,13,1231
4141,prescription,13,1319
2036,patient,13,1467
6544,severity,13,1642
2662,treat,13,1674
5210,mortality,13,1717
8722,prescribe,13,1724
1654,severe,13,1989
844,disease,13,2019
5921,pharmacy,13,2038
5379,dental,13,2057
4288,oral,13,2080
6554,defect,13,2115
5200,surgical,13,2150
1084,cancer,13,2455
9199,oncology,13,2505
10326,stent,13,2592
3216,therapy,13,2654
3519,physician,13,2701
4114,physicians,13,2709
6824,therapeutic,13,2728
8463,outpatient,13,2747
8226,implant,13,2795
11012,inpatient,13,2901
5098,dose,13,2971
7232,deficiency,13,2990
2692,diseases,13,3035
11398,tysabri,13,3042
6835,diagnostic,13,3057
6504,incidence,13,3061
947,blood,13,3149
4293,undergo,13,3175
7279,prescriptions,13,3177
3265,vaccine,13,3209
4022,acute,13,3211
11648,morbidity,13,3315
8247,pharmacies,13,3352
1855,pain,13,3367
2820,prevention,13,3398
4403,cure,13,3447
2389,skin,13,3464
10541,botox,13,3488
8561,dialysis,13,3516
1598,surgery,13,3551
1520,medicine,13,3562
3351,substance,13,3609
5082,influenza,13,3653
8642,corrective,13,3700
3991,tissue,13,3727
3762,disorder,13,3743
4849,injection,13,3781
6487,susceptible,13,3788
13695,preclinical,13,3795
5477,vaccines,13,3808
6901,abnormal,13,3892
8644,vascular,13,3975
8167,efficacy,13,4040
14459,rituxan,13,4050
4304,treatments,13,4077
4026,chronic,13,4104
2275,hiv,13,4107
12503,zyprexa,13,4147
3859,rehabilitation,13,4157
4709,cholesterol,13,4202
6217,cardiac,13,4277
7706,bodily,13,4298
13477,avonex,13,4317
3050,sars,13,4368
3115,strain,13,4439
9136,renal,13,4449
8188,coronary,13,4536
3804,mild,13,4568
3209,infection,13,4584
4722,medication,13,4612
7682,therapies,13,4629
7101,cardiovascular,13,4653
3172,breast,13,4660
8043,antibodies,13,4694
3984,lung,13,4733
5785,veterinary,13,4736
7174,inflammatory,13,4790
6083,spinal,13,4886
13218,modafinil,13,4914
1769,virus,13,4929
3105,bone,13,4974
13724,aranesp,13,5070
4473,respiratory,13,5106
12095,monoclonal,13,5152
7604,pediatric,13,5168
12446,injectable,13,5183
6935,arthritis,13,5184
11790,orthopaedic,13,5234
7946,coli,13,5260
1722,flu,13,5263
5804,accidental,13,5313
7465,peripheral,13,5359
5170,trauma,13,5383
10164,reconstructive,13,5409
8311,stimulation,13,5464
6833,occupational,13,5516
6839,cosmetic,13,5519
1786,cells,13,5522
14030,flumist,13,5549
7643,defective,13,5628
13259,biologics,13,5632
6811,hepatitis,13,5647
2636,illness,13,5653
4565,juvenile,13,5657
5662,viruses,13,5675
11900,urology,13,5696
8778,milder,13,5704
10524,stents,13,5711
11967,opioid,13,5835
8061,recurrence,13,5869
10576,rheumatoid,13,5871
7388,systemic,13,5915
5771,smokers,13,5925
6762,spine,13,5946
4458,infant,13,5971
3690,syndrome,13,5994
5567,obesity,13,6038
2502,alcohol,13,6054
4107,immune,13,6056
9696,pacemaker,13,6088
13661,enbrel,13,6130
13115,epogen,13,6131
12163,myeloma,13,6261
4281,diabetes,13,6276
4765,diagnosis,13,6290
4623,clinics,13,6295
8266,hmo,13,6300
7735,surgeries,13,6395
2407,outbreak,13,6413
6019,facial,13,6420
2532,gene,13,6458
9692,cardiology,13,6474
12824,biologic,13,6478
4190,surgeon,13,6587
5015,psychiatric,13,6685
12606,ophthalmic,13,6759
9838,dosage,13,6818
7800,orphan,13,6819
3699,radiation,13,6821
8861,tamiflu,13,6943
8932,anemia,13,6955
5144,resistant,13,6973
12459,implantable,13,6996
4841,nutrition,13,7016
7184,invasive,13,7026
8148,regimen,13,7082
7322,nicotine,13,7098
11607,atrial,13,7132
11977,fibrillation,13,7133
12144,interferon,13,7137
6949,progression,13,7138
10863,catheter,13,7189
7413,injections,13,7199
10006,antiviral,13,7204
6646,fracture,13,7227
12588,catheters,13,7233
11312,defibrillator,13,7327
8707,topical,13,7351
12068,psoriasis,13,7380
8367,epidemics,13,7390
5187,pandemic,13,7391
11513,lipitor,13,7461
12432,claritin,13,7483
11016,glaucoma,13,7486
13036,interventional,13,7509
13260,endoscopic,13,7510
8273,placebo,13,7569
6516,chemotherapy,13,7573
5738,surgeons,13,7634
7321,inflammation,13,7669
8991,diagnose,13,7710
9632,relapse,13,7712
7638,hmos,13,7722
7699,pest,13,7731
8508,intravenous,13,7739
5102,transplant,13,7754
6766,cancers,13,7843
7473,exhaustion,13,7855
6081,viral,13,7856
12309,metastatic,13,7859
10099,acl,13,7954
8572,inhibitors,13,8005
8355,cervical,13,8170
9679,contraceptive,13,8208
5716,cord,13,8261
6911,bse,13,8304
2799,stroke,13,8315
10221,hernia,13,8320
7579,neurological,13,8343
5554,tumor,13,8351
5273,infectious,13,8362
5935,vitamin,13,8384
6368,avian,13,8435
8562,bovine,13,8472
8532,inhalation,13,8522
5369,illnesses,13,8535
4276,infections,13,8572
2991,symptoms,13,8577
3312,muscle,13,8596
11667,incontinence,13,8615
10203,minimally,13,8657
12154,radiotherapy,13,8687
9084,orthopedic,13,8734
8264,hypertension,13,8786
4681,kidney,13,8791
4945,bypass,13,8808
11336,pacemakers,13,8839
6402,genetics,13,8897
6750,tumors,13,8977
10451,radiology,13,8992
11776,gout,13,9023
7343,leukemia,13,9046
11643,regimens,13,9051
9651,clinically,13,9086
2648,sleep,13,9192
9206,osteoporosis,13,9217
5964,preventive,13,9273
8221,allergy,13,9285
6379,onset,13,9295
8624,metabolic,13,9313
14124,gaucher,13,9338
9732,contraceptives,13,9432
13316,oxycodone,13,9523
4518,swine,13,9526
7847,schizophrenia,13,9561
9878,preventative,13,9664
8297,pulmonary,13,9687
12098,allegra,13,9722
12680,placental,13,9742
3740,epidemic,13,9769
12170,angiogenesis,13,9812
9377,transfusion,13,9842
12093,crohn,13,9877
7867,nasal,13,9879
5295,addiction,13,9881
8940,bipolar,13,9939
10073,equine,13,9943
9886,toxicology,13,9995
1884,brain,13,10021
6180,tract,13,10022
6304,asthma,13,10024
9485,silicone,13,10036
8466,malfunction,13,10038
13868,meningococcal,13,10074
7136,sickness,13,10083
10756,deletion,13,10139
10556,acne,13,10179
14457,neuropathic,13,10194
4685,complications,13,10294
11906,ambulatory,13,10308
10119,fibrosis,13,10363
5845,medications,13,10379
10805,retinal,13,10497
9342,diabetic,13,10510
5180,mice,13,10511
5405,outbreaks,13,10517
13741,urological,13,10551
13277,mesothelioma,13,10558
10917,colorectal,13,10619
11873,thalidomide,13,10633
10769,contractions,13,10641
8107,antibiotic,13,10672
3269,clinic,13,10677
6792,hygiene,13,10689
10128,protease,13,10691
10575,cystic,13,10693
13216,sleepiness,13,10695
10334,angioplasty,13,10715
12023,pandemics,13,10729
12620,postmenopausal,13,10752
7443,mutation,13,10763
5513,hormone,13,10825
9049,allergies,13,10853
4907,premature,13,10855
8413,allergic,13,10861
9063,morphine,13,10879
2639,depression,13,10891
12625,taxol,13,10952
13502,malignancies,13,10997
8345,sclerosis,13,11003
4075,genes,13,11118
12788,musculoskeletal,13,11156
6634,insect,13,11191
11888,syndromes,13,11203
10304,susceptibility,13,11247
5547,genetically,13,11248
8635,bladder,13,11256
10668,clinicians,13,11331
11050,ophthalmology,13,11332
7971,epo,13,11407
11463,ritalin,13,11437
14167,lymphocytic,13,11439
5694,disabilities,13,11441
6797,seizures,13,11520
4118,anxiety,13,11572
8605,dysfunction,13,11576
7178,insulin,13,11583
4556,liver,13,11610
8064,pathology,13,11686
8989,pharmacists,13,11701
10806,hodgkin,13,11704
8566,medically,13,11730
10516,autoimmune,13,11825
10358,hormonal,13,11876
8580,ultrasound,13,11937
11389,hyperactivity,13,11944
10461,umbilical,13,11945
9213,atypical,13,11958
11471,augmentation,13,11984
12150,analgesic,13,12028
13900,ribavirin,13,12030
10596,depressive,13,12101
10219,abnormally,13,12106
8194,hospice,13,12166
11195,aortic,13,12253
6840,benign,13,12266
5659,alzheimer,13,12290
8545,vitro,13,12294
8950,immature,13,12301
11833,obstructive,13,12331
5289,cdc,13,12339
11178,unapproved,13,12340
12495,zoloft,13,12428
2266,mental,13,12460
11907,myocardial,13,12547
13132,narcolepsy,13,12606
13392,myeloid,13,12607
12998,ect,13,12640
12051,macular,13,12646
10182,lupus,13,12656
9042,epilepsy,13,12663
9104,abnormalities,13,12751
13059,antihistamine,13,12812
10257,antidepressant,13,12813
9969,wrinkle,13,12821
13275,overactive,13,12824
11029,dermatology,13,12854
5599,fatigue,13,12862
11544,carotid,13,12896
9399,lymphoma,13,12932
9486,spongiform,13,12937
9307,encephalopathy,13,12938
12104,osteoarthritis,13,12964
11106,celebrex,13,13000
10791,adhd,13,13074
4031,nerve,13,13135
6378,artery,13,13138
10120,radiological,13,13141
9086,malignant,13,13143
9796,prenatal,13,13194
13922,wakefulness,13,13202
9578,prozac,13,13238
9649,neurology,13,13399
12558,statin,13,13452
13646,ulcerative,13,13453
12539,colitis,13,13454
9000,ovarian,13,13455
10278,migraine,13,13471
11677,menopausal,13,13496
13109,hematology,13,13507
5895,prostate,13,13561
10716,hpv,13,13600
8619,cartilage,13,13614
11716,necrosis,13,13631
13604,prilosec,13,13651
10056,biopsy,13,13698
10945,icu,13,13719
9216,gastrointestinal,13,13753
10643,immunology,13,13772
12217,ocular,13,13843
8490,toxicity,13,13875
10741,neonatal,13,13926
11315,apnea,13,13940
3270,fatal,13,13950
10049,sterilization,13,14149
10882,carcinoma,13,14170
7152,prevalence,13,14238
6336,parkinson,13,14343
9323,rabies,13,14357
12972,fibromyalgia,13,14383
11449,erectile,13,14384
8474,pests,13,14392
10173,degeneration,13,14404
9737,transplantation,13,14432
6277,tb,13,14438
12261,infarction,13,14454
14402,erythematosus,13,14488
12759,bextra,13,14503
11246,atrophy,13,14523
13953,lymphomas,13,14618
5688,infants,13,14652
9387,dentists,13,14653
7158,bacterial,13,14734
6061,antibiotics,13,14736
6947,newborn,13,14792
11322,waterborne,13,14798
8539,dehydration,13,14806
11497,thrombosis,13,14807
7736,adolescents,13,14841
10983,immunodeficiency,13,14930
7714,suicidal,13,14968
11666,physiotherapy,13,15065
11164,abnormality,13,15085
12994,zocor,13,15150
9783,melanoma,13,15320
8866,manic,13,15357
13119,laparoscopic,13,15371
8520,immunization,13,15404
8755,appendix,13,15410
12243,prosthesis,13,15512
13988,phentermine,13,15529
8124,viagra,13,15546
9699,familial,13,15734
8290,addictive,13,15742
10700,epidemiological,13,15760
13589,conjunctivitis,13,15762
6606,headache,13,15764
13979,dystonia,13,15766
9661,insomnia,13,15795
6694,rash,13,15816
7404,abdominal,13,15865
13761,transcriptase,13,15970
9894,mammalian,13,15972
11815,lumbar,13,15996
5883,reproductive,13,16013
6638,vein,13,16052
11256,reassignment,13,16121
12404,hysterectomy,13,16262
11575,cutaneous,13,16294
5620,pill,13,16332
10368,respirator,13,16421
9608,painkillers,13,16430
12498,hemophilia,13,16433
4086,bacteria,13,16437
10004,pelvic,13,16549
8754,hospitalization,13,16567
14196,prednisone,13,16640
9327,pancreatic,13,16641
13253,endoscopy,13,16710
11570,venous,13,16732
9628,antidepressants,13,16816
10376,anesthetic,13,16945
13286,tachycardia,13,16978
7690,cough,13,16988
9273,clot,13,16991
11639,inoperable,13,17082
11205,undetectable,13,17180
8570,therapists,13,17272
6188,polio,13,17282
8511,measles,13,17283
9274,anesthesia,13,17313
9752,fungal,13,17374
11488,edema,13,17383
3700,organ,13,17464
9743,blocker,13,17465
8022,infancy,13,17469
9984,communicable,13,17471
9547,veterinarians,13,17509
14259,metformin,13,17541
9440,arterial,13,17591
7763,practitioner,13,17610
8180,dementia,13,17692
13024,mitral,13,17758
9298,cancerous,13,17759
13559,kaposi,13,17883
12484,sarcoma,13,17884
11006,emphysema,13,17886
11679,cipro,13,17960
11270,defibrillators,13,18030
11072,mammography,13,18042
8960,toddlers,13,18047
13573,hematopoietic,13,18061
8981,recurrent,13,18091
12436,sterility,13,18108
9795,encephalitis,13,18109
11850,mumps,13,18111
12633,rubella,13,18112
7813,contagious,13,18129
9048,stimulant,13,18153
7285,marrow,13,18157
11954,chromosomal,13,18169
13643,oseltamivir,13,18211
11972,avastin,13,18225
6701,embryonic,13,18228
12109,plavix,13,18335
13686,fenfluramine,13,18453
6770,dietary,13,18532
12755,cardiopulmonary,13,18541
12133,erbitux,13,18665
11715,diuretic,13,18691
13636,neurologic,13,18752
13581,methotrexate,13,18774
11689,epileptic,13,18916
11412,statins,13,18925
8106,nausea,13,18936
7078,rehab,13,19041
13089,prophylactic,13,19096
10703,congestive,13,19134
9167,complication,13,19155
11602,acetaminophen,13,19172
7021,hormones,13,19202
9331,dentistry,13,19237
12147,atherosclerosis,13,19289
10725,antiretroviral,13,19318
4955,malaria,13,19359
11528,migraines,13,19375
13268,bariatric,13,19378
13151,anesthetics,13,19541
12859,warfarin,13,19623
13666,adenovirus,13,19624
12379,endocrinology,13,19755
8871,untreated,13,19819
13632,hypertrophy,13,19941
11806,subtypes,13,19982
7658,physiology,13,19993
5218,consolidate,14,58
6337,restructure,14,194
9312,incur,14,215
5942,anticipate,14,256
5747,exclude,14,266
4737,unite,14,272
4608,adjust,14,327
4717,evaluate,14,332
9723,revolve,14,362
12524,condense,14,379
10171,materially,14,386
10010,discontinue,14,420
11177,accrue,14,438
7991,adversely,14,461
8652,dilute,14,463
4099,intend,14,473
7133,utilize,14,517
11798,underlie,14,538
6462,calculate,14,555
7540,advertise,14,563
11296,summarize,14,581
3749,assess,14,607
5341,accordingly,14,625
8747,classify,14,632
7068,negatively,14,637
7752,allocate,14,641
6521,capitalize,14,692
9614,underwrite,14,728
6518,revise,14,737
7141,terminate,14,786
5665,integrate,14,821
10440,impair,14,832
5137,lend,14,867
8854,refinance,14,889
5211,locate,14,891
5647,incorporate,14,943
5212,consult,14,945
4791,regulate,14,958
5203,accompany,14,961
6671,modify,14,974
4679,satisfy,14,989
6560,accumulate,14,1020
7950,mitigate,14,1026
8736,redeem,14,1062
4614,distribute,14,1069
9999,fluctuate,14,1078
5509,undertake,14,1079
11207,recur,14,1080
9352,deem,14,1084
5606,execute,14,1087
7284,insure,14,1153
6166,designate,14,1176
8205,commence,14,1187
9432,compute,14,1190
6452,initiate,14,1191
5456,expose,14,1213
7726,assign,14,1228
9039,refine,14,1264
5742,analyze,14,1270
6183,periodically,14,1272
4560,sustain,14,1275
11939,entitle,14,1280
3578,publish,14,1284
8109,originate,14,1293
11192,outsource,14,1302
13623,reclassify,14,1311
7332,favorably,14,1321
4673,assure,14,1331
11891,embed,14,1342
10767,restate,14,1350
13704,prepay,14,1363
6266,internally,14,1384
5111,govern,14,1389
4866,weaken,14,1417
4785,employ,14,1453
8063,precede,14,1475
9665,divest,14,1478
5570,collectively,14,1485
7193,diversify,14,1488
5252,positively,14,1500
7594,dispose,14,1534
12460,obligate,14,1535
5623,prevail,14,1564
5523,clarify,14,1650
5436,minimize,14,1688
