,word,freq,cluster
6979,fsg,3.372693938333189e-06,15
7000,province,3.3251912068073694e-06,15
7015,russell,3.3251912068073694e-06,15
7024,friends,3.3251912068073694e-06,15
7041,fpeg,3.2776884752815497e-06,15
7055,matthew,3.2776884752815497e-06,15
7116,peanut,3.2301857437557305e-06,15
7119,agoda,3.2301857437557305e-06,15
7149,allen,3.182683012229911e-06,15
7179,travelweb,3.182683012229911e-06,15
7181,regime,3.135180280704091e-06,15
7189,catheter,3.135180280704091e-06,15
7207,upri,3.135180280704091e-06,15
7245,tlgp,3.0876775491782715e-06,15
7266,enron,3.0876775491782715e-06,15
7273,longevity,3.0401748176524523e-06,15
7301,bpd,3.0401748176524523e-06,15
7306,arguments,3.0401748176524523e-06,15
7359,unexpectedly,2.9926720861266326e-06,15
7371,temperatures,2.945169354600813e-06,15
7375,tarp,2.945169354600813e-06,15
7386,americold,2.945169354600813e-06,15
7387,bms,2.945169354600813e-06,15
7389,constructive,2.945169354600813e-06,15
7396,lfl,2.945169354600813e-06,15
7400,petrochemicals,2.945169354600813e-06,15
7406,weekend,2.945169354600813e-06,15
7447,cv,2.8976666230749933e-06,15
7464,stricter,2.8501638915491736e-06,15
7505,talx,2.8501638915491736e-06,15
7520,kohl,2.8026611600233544e-06,15
7526,scepter,2.8026611600233544e-06,15
7528,slovakia,2.8026611600233544e-06,15
7548,bwe,2.8026611600233544e-06,15
7568,epc,2.7551584284975347e-06,15
7571,experimentation,2.7551584284975347e-06,15
7608,aetna,2.7551584284975347e-06,15
7623,marketwatch,2.7551584284975347e-06,15
7628,opps,2.7551584284975347e-06,15
7641,voltage,2.707655696971715e-06,15
7653,smelter,2.707655696971715e-06,15
7674,middleton,2.707655696971715e-06,15
7689,gcs,2.707655696971715e-06,15
7701,aic,2.6601529654458954e-06,15
7704,dps,2.6601529654458954e-06,15
7718,tropical,2.6601529654458954e-06,15
7747,din,2.6601529654458954e-06,15
7768,opus,2.6601529654458954e-06,15
7792,syncora,2.612650233920076e-06,15
7800,patch,2.612650233920076e-06,15
7817,monaco,2.612650233920076e-06,15
7860,destroy,2.5651475023942565e-06,15
7896,suppression,2.517644770868437e-06,15
7943,ls,2.517644770868437e-06,15
7956,globex,2.517644770868437e-06,15
7958,lyondellbasell,2.517644770868437e-06,15
7973,pscu,2.470142039342617e-06,15
7975,cbl,2.470142039342617e-06,15
7983,unicare,2.470142039342617e-06,15
7996,myers,2.470142039342617e-06,15
8012,battlefield,2.470142039342617e-06,15
8018,compuware,2.470142039342617e-06,15
8047,applicants,2.4226393078167975e-06,15
8106,tyrone,2.3751365762909783e-06,15
8170,cervical,2.3276338447651586e-06,15
8182,commingle,2.3276338447651586e-06,15
8185,shirt,2.3276338447651586e-06,15
8187,circle,2.3276338447651586e-06,15
8188,era,2.3276338447651586e-06,15
8268,polish,2.280131113239339e-06,15
8275,child,2.280131113239339e-06,15
8287,rma,2.280131113239339e-06,15
8300,suppress,2.280131113239339e-06,15
8348,nielsen,2.2326283817135193e-06,15
8351,tumor,2.2326283817135193e-06,15
8377,uaw,2.2326283817135193e-06,15
8384,vitamin,2.2326283817135193e-06,15
8401,cemeteries,2.2326283817135193e-06,15
8410,clearer,2.1851256501877e-06,15
8441,nova,2.1851256501877e-06,15
8452,mylan,2.1851256501877e-06,15
8483,allston,2.1851256501877e-06,15
8490,ivanhoe,2.1376229186618804e-06,15
8498,irvine,2.1376229186618804e-06,15
8562,bgp,2.1376229186618804e-06,15
8593,emirates,2.0901201871360608e-06,15
8597,nordic,2.0901201871360608e-06,15
8608,optimism,2.0901201871360608e-06,15
8633,magic,2.0901201871360608e-06,15
8651,serologicals,2.0901201871360608e-06,15
8685,opposition,2.042617455610241e-06,15
8718,loe,2.042617455610241e-06,15
8726,nextera,2.042617455610241e-06,15
8736,nd,1.9951147240844215e-06,15
8781,tradable,1.9951147240844215e-06,15
8811,bros.,1.9951147240844215e-06,15
8821,metris,1.9951147240844215e-06,15
8823,endorse,1.9476119925586022e-06,15
8871,heidelberg,1.9476119925586022e-06,15
8874,vulnerability,1.9476119925586022e-06,15
8904,upturn,1.9476119925586022e-06,15
8934,westar,1.9476119925586022e-06,15
8948,chf,1.9001092610327826e-06,15
8980,shiraishi,1.9001092610327826e-06,15
8996,accenture,1.9001092610327826e-06,15
9009,genie,1.9001092610327826e-06,15
9037,determinants,1.852606529506963e-06,15
9057,alkali,1.852606529506963e-06,15
9076,activations,1.852606529506963e-06,15
9095,mamsi,1.852606529506963e-06,15
9101,mous,1.852606529506963e-06,15
9103,beijing,1.852606529506963e-06,15
9104,watts,1.852606529506963e-06,15
9112,nfl,1.852606529506963e-06,15
9113,cardmembers,1.852606529506963e-06,15
9119,smop,1.852606529506963e-06,15
9173,garage,1.8051037979811435e-06,15
9199,photonics,1.8051037979811435e-06,15
9252,qchat,1.7576010664553238e-06,15
9253,alcatel,1.7576010664553238e-06,15
9257,prorhythm,1.7576010664553238e-06,15
9267,healthier,1.7576010664553238e-06,15
9275,pesos,1.7576010664553238e-06,15
9283,acceptances,1.7576010664553238e-06,15
9294,climb,1.7576010664553238e-06,15
9300,nni,1.7576010664553238e-06,15
9308,injectables,1.7576010664553238e-06,15
9348,sabbatical,1.7100983349295043e-06,15
9362,donate,1.7100983349295043e-06,15
9367,structurally,1.7100983349295043e-06,15
9385,browse,1.7100983349295043e-06,15
9414,nmr,1.7100983349295043e-06,15
9453,aquafina,1.6625956034036847e-06,15
9463,holland,1.6625956034036847e-06,15
9518,mr.kellmer,1.6625956034036847e-06,15
9528,ftrs,1.6625956034036847e-06,15
9539,grill,1.6625956034036847e-06,15
9541,neckwear,1.6625956034036847e-06,15
9543,hyundai,1.6625956034036847e-06,15
9592,guilbert,1.6625956034036847e-06,15
9605,u.s.residential,1.6150928718778652e-06,15
9608,propriety,1.6150928718778652e-06,15
9611,o'lakes,1.6150928718778652e-06,15
9630,winch,1.6150928718778652e-06,15
9657,petersburg,1.6150928718778652e-06,15
9661,axle,1.6150928718778652e-06,15
9668,sku,1.6150928718778652e-06,15
9717,kgs,1.6150928718778652e-06,15
9738,craniomaxillofacial,1.5675901403520456e-06,15
9749,analytic,1.5675901403520456e-06,15
9761,alcan,1.5675901403520456e-06,15
9798,pharmastem,1.5675901403520456e-06,15
9809,drugstore,1.5675901403520456e-06,15
9811,rialto,1.5675901403520456e-06,15
9833,biomarin,1.5675901403520456e-06,15
9848,taylor,1.5200874088262261e-06,15
9850,yogurt,1.5200874088262261e-06,15
9877,crohn,1.5200874088262261e-06,15
9904,dus,1.5200874088262261e-06,15
9932,expedia.com,1.5200874088262261e-06,15
9948,barneys,1.5200874088262261e-06,15
9989,dlp,1.4725846773004065e-06,15
10010,ams,1.4725846773004065e-06,15
10031,crises,1.4725846773004065e-06,15
10061,falcon,1.4725846773004065e-06,15
10071,crystalline,1.4725846773004065e-06,15
10121,sao,1.4250819457745868e-06,15
10140,reconfigure,1.4250819457745868e-06,15
10176,reforestation,1.4250819457745868e-06,15
10200,relax,1.4250819457745868e-06,15
10222,n't,1.4250819457745868e-06,15
10239,springfield,1.4250819457745868e-06,15
10264,entravision,1.4250819457745868e-06,15
10280,lord,1.4250819457745868e-06,15
10295,snapshot,1.3775792142487674e-06,15
10318,separable,1.3775792142487674e-06,15
10341,rollouts,1.3775792142487674e-06,15
10344,turbo,1.3775792142487674e-06,15
10354,lucas,1.3775792142487674e-06,15
10363,fibrosis,1.3775792142487674e-06,15
10388,shovel,1.3775792142487674e-06,15
10398,posture,1.3775792142487674e-06,15
10431,preconstruction,1.3775792142487674e-06,15
10432,zyrtec,1.3775792142487674e-06,15
10456,aesthetic,1.3300764827229477e-06,15
10457,thirteenth,1.3300764827229477e-06,15
10461,electrowinning,1.3300764827229477e-06,15
10475,freighter,1.3300764827229477e-06,15
10485,iberia,1.3300764827229477e-06,15
10495,facility.the,1.3300764827229477e-06,15
10514,ifn,1.3300764827229477e-06,15
10526,trays,1.3300764827229477e-06,15
10543,hoover,1.3300764827229477e-06,15
10556,unsecuritized,1.3300764827229477e-06,15
10587,telkom,1.3300764827229477e-06,15
10625,turbulence,1.2825737511971283e-06,15
10633,thalidomide,1.2825737511971283e-06,15
10651,culminate,1.2825737511971283e-06,15
10664,infineon,1.2825737511971283e-06,15
10678,sperry,1.2825737511971283e-06,15
10692,grandfathered,1.2825737511971283e-06,15
10710,anr,1.2825737511971283e-06,15
10712,everyone,1.2825737511971283e-06,15
10755,haas,1.2825737511971283e-06,15
10762,cannibalize,1.2825737511971283e-06,15
10801,delmarva,1.2825737511971283e-06,15
10828,harness,1.2350710196713086e-06,15
10830,enclosure,1.2350710196713086e-06,15
10831,antagonist,1.2350710196713086e-06,15
10844,antidumping,1.2350710196713086e-06,15
10849,dubai,1.2350710196713086e-06,15
10858,baseball,1.2350710196713086e-06,15
10867,railcar,1.2350710196713086e-06,15
10884,bioglan,1.2350710196713086e-06,15
10898,deconsolidating,1.2350710196713086e-06,15
10914,polk,1.2350710196713086e-06,15
10925,bhc,1.2350710196713086e-06,15
10940,vpg,1.2350710196713086e-06,15
10948,saltville,1.2350710196713086e-06,15
10965,takeda,1.2350710196713086e-06,15
10979,ruffino,1.2350710196713086e-06,15
11014,kgaa,1.1875682881454892e-06,15
11020,vectra,1.1875682881454892e-06,15
11080,zonal,1.1875682881454892e-06,15
11116,mxp,1.1875682881454892e-06,15
11136,pvif,1.1875682881454892e-06,15
11156,musculoskeletal,1.1875682881454892e-06,15
11169,bob,1.1875682881454892e-06,15
11170,becker,1.1875682881454892e-06,15
11175,timken,1.1875682881454892e-06,15
11205,roberts,1.1400655566196695e-06,15
11208,iru,1.1400655566196695e-06,15
11210,enlarge,1.1400655566196695e-06,15
11222,overestimate,1.1400655566196695e-06,15
11234,kt,1.1400655566196695e-06,15
11238,bigband,1.1400655566196695e-06,15
11248,genetically,1.1400655566196695e-06,15
11249,lithography,1.1400655566196695e-06,15
11257,shenandoah,1.1400655566196695e-06,15
11327,mhra,1.1400655566196695e-06,15
11357,epic,1.1400655566196695e-06,15
11404,oti,1.1400655566196695e-06,15
11409,comedy,1.1400655566196695e-06,15
11415,motorsports,1.1400655566196695e-06,15
11418,lu,1.1400655566196695e-06,15
11490,portray,1.09256282509385e-06,15
11516,smi,1.09256282509385e-06,15
11518,u.s.congress,1.09256282509385e-06,15
11542,clayton,1.09256282509385e-06,15
11552,sean,1.09256282509385e-06,15
11562,desert,1.09256282509385e-06,15
11579,uruguaiana,1.09256282509385e-06,15
11592,equitas,1.09256282509385e-06,15
11597,spacecraft,1.09256282509385e-06,15
11600,shreveport,1.09256282509385e-06,15
11604,gilead,1.09256282509385e-06,15
11625,roma,1.09256282509385e-06,15
11668,nick,1.09256282509385e-06,15
11744,ual,1.0450600935680304e-06,15
11749,love,1.0450600935680304e-06,15
11752,websphere,1.0450600935680304e-06,15
11763,motherboards,1.0450600935680304e-06,15
11790,lavin,1.0450600935680304e-06,15
11817,exportation,1.0450600935680304e-06,15
11818,deutschland,1.0450600935680304e-06,15
11822,dresdner,1.0450600935680304e-06,15
11832,ariad,1.0450600935680304e-06,15
11840,indocopper,1.0450600935680304e-06,15
11854,dnbi,1.0450600935680304e-06,15
11858,methylamines,1.0450600935680304e-06,15
11883,centrefile,1.0450600935680304e-06,15
11895,gtss,1.0450600935680304e-06,15
11904,msystems,1.0450600935680304e-06,15
11907,gme,1.0450600935680304e-06,15
11924,kill,9.975573620422107e-07,15
11952,prepetition,9.975573620422107e-07,15
11953,brewers,9.975573620422107e-07,15
11982,redwood,9.975573620422107e-07,15
11984,augmentation,9.975573620422107e-07,15
12044,wildfires,9.975573620422107e-07,15
12057,abundant,9.975573620422107e-07,15
12064,brussels,9.975573620422107e-07,15
12214,jiayu,9.500546305163913e-07,15
12231,ticker,9.500546305163913e-07,15
12274,spectacor,9.500546305163913e-07,15
12314,taco,9.500546305163913e-07,15
12333,trivascular,9.500546305163913e-07,15
12340,unapproved,9.500546305163913e-07,15
12341,tam,9.500546305163913e-07,15
12363,anonymous,9.500546305163913e-07,15
12365,pop,9.500546305163913e-07,15
12375,haircuts,9.500546305163913e-07,15
12386,fumaderm,9.500546305163913e-07,15
12391,hurley,9.500546305163913e-07,15
12402,kia,9.500546305163913e-07,15
12413,fernald,9.500546305163913e-07,15
12441,ida,9.500546305163913e-07,15
12457,nyiso,9.025518989905717e-07,15
12462,fat,9.025518989905717e-07,15
12498,nxp,9.025518989905717e-07,15
12519,templeton,9.025518989905717e-07,15
12525,libyan,9.025518989905717e-07,15
12542,saskatchewan,9.025518989905717e-07,15
12557,phaseiii,9.025518989905717e-07,15
12562,s.a.s,9.025518989905717e-07,15
12579,advanta,9.025518989905717e-07,15
12584,interestnet,9.025518989905717e-07,15
12607,myeloid,9.025518989905717e-07,15
12636,bssi,9.025518989905717e-07,15
12657,polyolefin,9.025518989905717e-07,15
12701,psi,9.025518989905717e-07,15
12716,pwp,9.025518989905717e-07,15
12718,danet,9.025518989905717e-07,15
12722,hunt's,9.025518989905717e-07,15
12768,nonowner,8.550491674647522e-07,15
12786,racketeer,8.550491674647522e-07,15
12799,npi,8.550491674647522e-07,15
12826,edward,8.550491674647522e-07,15
12838,encapsulate,8.550491674647522e-07,15
12840,ssa,8.550491674647522e-07,15
12849,juries,8.550491674647522e-07,15
12876,refrigerant,8.550491674647522e-07,15
12898,assetsan,8.550491674647522e-07,15
12994,belvieu,8.550491674647522e-07,15
12999,argentinean,8.550491674647522e-07,15
13004,alphasem,8.550491674647522e-07,15
13040,rfc,8.550491674647522e-07,15
13050,conceive,8.075464359389326e-07,15
13067,hemostasis,8.075464359389326e-07,15
13087,devotion,8.075464359389326e-07,15
13091,gilly,8.075464359389326e-07,15
13113,chloride,8.075464359389326e-07,15
13123,immingham,8.075464359389326e-07,15
13127,ip's,8.075464359389326e-07,15
13130,firewire,8.075464359389326e-07,15
13144,wm,8.075464359389326e-07,15
13156,emeritus,8.075464359389326e-07,15
13164,unaccounted,8.075464359389326e-07,15
13185,manageability,8.075464359389326e-07,15
13199,international's,8.075464359389326e-07,15
13233,pajingo,8.075464359389326e-07,15
13237,phs,8.075464359389326e-07,15
13269,mesquite,8.075464359389326e-07,15
13271,l.e.i,8.075464359389326e-07,15
13302,hcpi,8.075464359389326e-07,15
13303,ral,8.075464359389326e-07,15
13325,mcgriff,8.075464359389326e-07,15
13327,mdph,8.075464359389326e-07,15
13354,gbr,8.075464359389326e-07,15
13363,northridge,8.075464359389326e-07,15
13383,u.s.abs,7.600437044131131e-07,15
13398,capacitors,7.600437044131131e-07,15
13414,collectibles,7.600437044131131e-07,15
13422,centennial,7.600437044131131e-07,15
13423,sudan,7.600437044131131e-07,15
13429,norfolk,7.600437044131131e-07,15
13438,abrams,7.600437044131131e-07,15
13488,automaker,7.600437044131131e-07,15
13496,menopausal,7.600437044131131e-07,15
13528,myrtle,7.600437044131131e-07,15
13537,dmas,7.600437044131131e-07,15
13561,prostate,7.600437044131131e-07,15
13604,lrs,7.600437044131131e-07,15
13613,telxon,7.600437044131131e-07,15
13628,vicinity,7.600437044131131e-07,15
13641,relic,7.600437044131131e-07,15
13646,cinfin,7.600437044131131e-07,15
13677,ht,7.600437044131131e-07,15
13698,biopsy,7.600437044131131e-07,15
13703,toulouse,7.600437044131131e-07,15
13723,plea,7.600437044131131e-07,15
13737,rockport,7.600437044131131e-07,15
13790,charcoal,7.125409728872934e-07,15
13805,forthcoming,7.125409728872934e-07,15
13842,poorly,7.125409728872934e-07,15
13843,ocular,7.125409728872934e-07,15
13850,r.j.,7.125409728872934e-07,15
13882,grandfather,7.125409728872934e-07,15
13890,mclennan,7.125409728872934e-07,15
13899,hibbing,7.125409728872934e-07,15
13902,seventy,7.125409728872934e-07,15
13903,liabilities.the,7.125409728872934e-07,15
13979,linden,7.125409728872934e-07,15
14008,alexandria,7.125409728872934e-07,15
14041,canadiens,7.125409728872934e-07,15
14051,medusa,7.125409728872934e-07,15
14096,ambrisentan,7.125409728872934e-07,15
14098,xwb,7.125409728872934e-07,15
14129,chh,7.125409728872934e-07,15
14143,dvh,6.650382413614739e-07,15
14185,hammer,6.650382413614739e-07,15
14223,atorvastatin,6.650382413614739e-07,15
14251,osd,6.650382413614739e-07,15
14264,noninfringement,6.650382413614739e-07,15
14271,celular,6.650382413614739e-07,15
14332,mahindra,6.650382413614739e-07,15
14366,inquire,6.650382413614739e-07,15
14376,buck,6.650382413614739e-07,15
14402,ideal,6.650382413614739e-07,15
14498,diners,6.650382413614739e-07,15
14512,tsps,6.650382413614739e-07,15
14592,mphasis,6.650382413614739e-07,15
14595,cdmaone,6.175355098356543e-07,15
14636,chlorine,6.175355098356543e-07,15
14687,headphones,6.175355098356543e-07,15
14697,usac,6.175355098356543e-07,15
14726,bradley,6.175355098356543e-07,15
14731,patrick,6.175355098356543e-07,15
14760,aisle,6.175355098356543e-07,15
14777,riskrisk,6.175355098356543e-07,15
14789,seos,6.175355098356543e-07,15
14808,endosurgery,6.175355098356543e-07,15
14812,teg,6.175355098356543e-07,15
14818,mbt,6.175355098356543e-07,15
14837,tikes,6.175355098356543e-07,15
14839,generalize,6.175355098356543e-07,15
14884,baymont,6.175355098356543e-07,15
14925,homestead,6.175355098356543e-07,15
14982,sonitrol,6.175355098356543e-07,15
14984,dmad,6.175355098356543e-07,15
14993,lse,6.175355098356543e-07,15
15003,redbox,6.175355098356543e-07,15
15011,oceanic,6.175355098356543e-07,15
15016,moldflow,6.175355098356543e-07,15
15028,harmonix,6.175355098356543e-07,15
15033,nouvelle,6.175355098356543e-07,15
15034,bhrg,6.175355098356543e-07,15
15048,eventasset,6.175355098356543e-07,15
15073,hca's,5.700327783098347e-07,15
15161,compensable,5.700327783098347e-07,15
15167,exporters,5.700327783098347e-07,15
15207,stratification,5.700327783098347e-07,15
15213,srl,5.700327783098347e-07,15
15216,yacht,5.700327783098347e-07,15
15248,pneumatic,5.700327783098347e-07,15
15252,moines,5.700327783098347e-07,15
15258,operations.this,5.700327783098347e-07,15
15308,durant,5.700327783098347e-07,15
15316,kilbride,5.700327783098347e-07,15
15353,biologically,5.700327783098347e-07,15
15380,defamation,5.700327783098347e-07,15
15383,rla,5.700327783098347e-07,15
15401,berlin,5.700327783098347e-07,15
15408,etcs,5.700327783098347e-07,15
15418,reinvent,5.700327783098347e-07,15
15424,lss,5.700327783098347e-07,15
15431,schuster,5.700327783098347e-07,15
15436,trophy,5.700327783098347e-07,15
15446,msci,5.700327783098347e-07,15
15462,sincgars,5.700327783098347e-07,15
15476,telecheck,5.700327783098347e-07,15
15541,sbe,5.700327783098347e-07,15
15591,tegsa,5.700327783098347e-07,15
15609,wmz,5.700327783098347e-07,15
15665,pentex,5.225300467840152e-07,15
15708,liberator,5.225300467840152e-07,15
15718,mckee,5.225300467840152e-07,15
15721,kilometer,5.225300467840152e-07,15
15722,digivance,5.225300467840152e-07,15
15727,points.the,5.225300467840152e-07,15
15754,.on,5.225300467840152e-07,15
15760,epidemiological,5.225300467840152e-07,15
15784,cookie,5.225300467840152e-07,15
15792,rugged,5.225300467840152e-07,15
15801,photograph,5.225300467840152e-07,15
15813,enablement,5.225300467840152e-07,15
15836,remics,5.225300467840152e-07,15
15848,kardon,5.225300467840152e-07,15
15863,nationalize,5.225300467840152e-07,15
15867,linkages,5.225300467840152e-07,15
15886,reintegration,5.225300467840152e-07,15
15888,pcam,5.225300467840152e-07,15
15911,gotoassist,5.225300467840152e-07,15
15913,pharm,5.225300467840152e-07,15
15934,outlive,5.225300467840152e-07,15
15983,jon,5.225300467840152e-07,15
16002,zirconium,5.225300467840152e-07,15
16026,frc,5.225300467840152e-07,15
16030,primaries,5.225300467840152e-07,15
16048,inrange,5.225300467840152e-07,15
16070,mullen,5.225300467840152e-07,15
16079,actavis,5.225300467840152e-07,15
16082,conventions,5.225300467840152e-07,15
16087,i.t.s.t,5.225300467840152e-07,15
16124,duncanson,5.225300467840152e-07,15
16163,algoma,5.225300467840152e-07,15
16165,unhypothecated,5.225300467840152e-07,15
16185,enturia,5.225300467840152e-07,15
16221,trusco,5.225300467840152e-07,15
16255,chat,4.7502731525819564e-07,15
16258,nonreportable,4.7502731525819564e-07,15
16261,mhlw,4.7502731525819564e-07,15
16299,overhang,4.7502731525819564e-07,15
16315,buchman,4.7502731525819564e-07,15
16336,borrowings.the,4.7502731525819564e-07,15
16341,boot,4.7502731525819564e-07,15
16352,chronicle,4.7502731525819564e-07,15
16367,reprint,4.7502731525819564e-07,15
16377,beaumont,4.7502731525819564e-07,15
16413,combo,4.7502731525819564e-07,15
16433,hemophilia,4.7502731525819564e-07,15
16449,headcounts,4.7502731525819564e-07,15
16464,mossy,4.7502731525819564e-07,15
16468,method.under,4.7502731525819564e-07,15
16545,lebedyansky,4.7502731525819564e-07,15
16584,wil,4.7502731525819564e-07,15
16600,tcam,4.7502731525819564e-07,15
16617,incode,4.7502731525819564e-07,15
16620,adjustor,4.7502731525819564e-07,15
16623,faceted,4.7502731525819564e-07,15
16633,duberstein,4.7502731525819564e-07,15
16634,mclaughlin,4.7502731525819564e-07,15
16648,barcelona,4.7502731525819564e-07,15
16683,costume,4.7502731525819564e-07,15
16742,napa,4.7502731525819564e-07,15
16774,thaad,4.7502731525819564e-07,15
16851,inbev,4.7502731525819564e-07,15
16867,enplanements,4.7502731525819564e-07,15
16898,vectibix,4.7502731525819564e-07,15
16926,vitronics,4.7502731525819564e-07,15
16946,sdt,4.7502731525819564e-07,15
16963,glb,4.275245837323761e-07,15
16984,tch,4.275245837323761e-07,15
17022,lessor's,4.275245837323761e-07,15
17059,binary,4.275245837323761e-07,15
17063,suppliers',4.275245837323761e-07,15
17070,interlocutory,4.275245837323761e-07,15
17079,assets.this,4.275245837323761e-07,15
17108,misreport,4.275245837323761e-07,15
17120,metallurgy,4.275245837323761e-07,15
17130,styrene,4.275245837323761e-07,15
17139,forever,4.275245837323761e-07,15
17151,chromium,4.275245837323761e-07,15
17157,pharmacokinetics,4.275245837323761e-07,15
17181,mk,4.275245837323761e-07,15
17201,aggressiveness,4.275245837323761e-07,15
17206,mrs.,4.275245837323761e-07,15
17232,ibca,4.275245837323761e-07,15
17251,isv,4.275245837323761e-07,15
17257,impoundment,4.275245837323761e-07,15
17262,busiest,4.275245837323761e-07,15
17274,nicholas,4.275245837323761e-07,15
17290,ltacs,4.275245837323761e-07,15
17303,optically,4.275245837323761e-07,15
17318,ncaa,4.275245837323761e-07,15
17348,markets.we,4.275245837323761e-07,15
17368,livecycle,4.275245837323761e-07,15
17369,westcoast,4.275245837323761e-07,15
17378,mist,4.275245837323761e-07,15
17380,butt,4.275245837323761e-07,15
17424,kanox,4.275245837323761e-07,15
17458,asean,4.275245837323761e-07,15
17466,mania,4.275245837323761e-07,15
17499,service's,4.275245837323761e-07,15
17500,therms,4.275245837323761e-07,15
17504,contractor's,4.275245837323761e-07,15
17510,baseli,4.275245837323761e-07,15
17539,biaaf,4.275245837323761e-07,15
17562,fluconazole,4.275245837323761e-07,15
17581,meus,4.275245837323761e-07,15
17615,norsa,4.275245837323761e-07,15
17620,onechicago,4.275245837323761e-07,15
17637,jay,4.275245837323761e-07,15
17643,interrogatories,4.275245837323761e-07,15
17655,intercare,4.275245837323761e-07,15
17658,rates.regulated,4.275245837323761e-07,15
17659,odec,4.275245837323761e-07,15
17680,libby's,4.275245837323761e-07,15
17697,gpon,4.275245837323761e-07,15
17716,dianon,4.275245837323761e-07,15
17724,intersections,4.275245837323761e-07,15
17736,exl,4.275245837323761e-07,15
17750,emachines,3.8002185220655653e-07,15
17786,accountholders,3.8002185220655653e-07,15
17794,leprosum,3.8002185220655653e-07,15
17804,drylab,3.8002185220655653e-07,15
17806,businesscautionary,3.8002185220655653e-07,15
17808,expatriation,3.8002185220655653e-07,15
17831,dive,3.8002185220655653e-07,15
17834,mediator,3.8002185220655653e-07,15
17894,richardson,3.8002185220655653e-07,15
17920,fpsos,3.8002185220655653e-07,15
17946,managementcapital,3.8002185220655653e-07,15
17993,inductively,3.8002185220655653e-07,15
18003,snowy,3.8002185220655653e-07,15
18004,rightsizing,3.8002185220655653e-07,15
18010,monolayer,3.8002185220655653e-07,15
18045,fdca,3.8002185220655653e-07,15
18060,vaconics,3.8002185220655653e-07,15
18068,turner,3.8002185220655653e-07,15
18105,sheer,3.8002185220655653e-07,15
18108,sterility,3.8002185220655653e-07,15
18169,chromosomal,3.8002185220655653e-07,15
18175,microfiche,3.8002185220655653e-07,15
18184,purposes.we,3.8002185220655653e-07,15
18203,isvs,3.8002185220655653e-07,15
18230,tengizchevroil,3.8002185220655653e-07,15
18244,novation,3.8002185220655653e-07,15
18246,vch,3.8002185220655653e-07,15
18272,simpson,3.8002185220655653e-07,15
18276,snicket,3.8002185220655653e-07,15
18282,cceag,3.8002185220655653e-07,15
18296,hda,3.8002185220655653e-07,15
18334,tyrosine,3.8002185220655653e-07,15
18366,fourteenth,3.8002185220655653e-07,15
18382,onondaga,3.8002185220655653e-07,15
18403,potatoes,3.8002185220655653e-07,15
18413,kinectiv,3.8002185220655653e-07,15
18426,atn,3.8002185220655653e-07,15
18428,segment.for,3.8002185220655653e-07,15
18468,alibaba.com,3.8002185220655653e-07,15
18522,shearon,3.8002185220655653e-07,15
18539,bdm,3.8002185220655653e-07,15
18551,moldova,3.8002185220655653e-07,15
18566,niku,3.8002185220655653e-07,15
18584,cider,3.8002185220655653e-07,15
18587,tuc,3.8002185220655653e-07,15
18606,fesoterodine,3.8002185220655653e-07,15
18615,haiti,3.8002185220655653e-07,15
18623,cec,3.8002185220655653e-07,15
18646,gladstone,3.8002185220655653e-07,15
18649,www.circuitcity.com,3.8002185220655653e-07,15
18652,twinsys,3.8002185220655653e-07,15
18692,msd,3.8002185220655653e-07,15
18697,ehr,3.8002185220655653e-07,15
18701,ekt,3.8002185220655653e-07,15
18889,foothills,3.3251912068073693e-07,15
18911,arisk,3.3251912068073693e-07,15
18929,depomed's,3.3251912068073693e-07,15
18933,nextrx,3.3251912068073693e-07,15
18935,toxicities,3.3251912068073693e-07,15
18945,jbbco,3.3251912068073693e-07,15
18961,domestication,3.3251912068073693e-07,15
18976,cerc's,3.3251912068073693e-07,15
19021,rj,3.3251912068073693e-07,15
19060,laborers,3.3251912068073693e-07,15
19062,scherer,3.3251912068073693e-07,15
19063,mdsp,3.3251912068073693e-07,15
19076,europe.the,3.3251912068073693e-07,15
19115,bioreliance,3.3251912068073693e-07,15
19147,dezurik,3.3251912068073693e-07,15
19163,jacket,3.3251912068073693e-07,15
19165,vti,3.3251912068073693e-07,15
19188,sick,3.3251912068073693e-07,15
19202,hormones,3.3251912068073693e-07,15
19210,ecuadorian,3.3251912068073693e-07,15
19228,controversy,3.3251912068073693e-07,15
19261,feg,3.3251912068073693e-07,15
19272,millionfor,3.3251912068073693e-07,15
19289,atherosclerosis,3.3251912068073693e-07,15
19290,carbosulfan,3.3251912068073693e-07,15
19301,wolverine,3.3251912068073693e-07,15
19311,actonel,3.3251912068073693e-07,15
19320,skid,3.3251912068073693e-07,15
19344,tornado,3.3251912068073693e-07,15
19346,drawworks,3.3251912068073693e-07,15
19350,liberalize,3.3251912068073693e-07,15
19370,mcos,3.3251912068073693e-07,15
19391,ecn,3.3251912068073693e-07,15
19392,gsi,3.3251912068073693e-07,15
19419,socom,3.3251912068073693e-07,15
19431,dependants,3.3251912068073693e-07,15
19441,premium.the,3.3251912068073693e-07,15
19444,numerically,3.3251912068073693e-07,15
19465,tlarc,3.3251912068073693e-07,15
19483,mains,3.3251912068073693e-07,15
19538,consortia,3.3251912068073693e-07,15
19612,thales,3.3251912068073693e-07,15
19614,freston,3.3251912068073693e-07,15
19616,lta,3.3251912068073693e-07,15
19633,centromin,3.3251912068073693e-07,15
